call_id,phone_number,receiver,starttimestamp,endtimestamp,direction
659,140-766-7286,982-776-6449,11/19/2017 0:17,11/19/2017 0:17,missed call
660,263-435-6327,930-883-1524,3/10/2018 15:35,3/10/2018 16:34,outgoing
661,982-776-6449,796-387-5648,2/7/2018 0:33,2/7/2018 0:33,incoming
662,206-578-3516,263-435-6327,11/1/2018 1:07,11/1/2018 1:43,outgoing
663,293-776-2788,206-578-3516,5/3/2018 14:18,5/3/2018 14:23,incoming
664,263-435-6327,293-776-2788,4/19/2018 3:45,4/19/2018 3:52,incoming
665,340-659-7071,930-883-1524,9/7/2018 13:51,9/7/2018 14:32,incoming
666,796-387-5648,340-659-7071,10/10/2018 19:03,10/10/2018 19:55,outgoing
667,140-766-7286,263-435-6327,2/23/2017 22:20,2/23/2017 22:41,outgoing
668,982-776-6449,206-578-3516,2/27/2019 19:40,2/27/2019 19:40,outgoing
669,767-924-6502,340-659-7071,11/2/2017 20:11,11/2/2017 20:11,missed call
670,263-435-6327,767-924-6502,6/21/2018 8:45,6/21/2018 9:17,incoming
671,293-776-2788,325-139-4088,9/15/2018 21:39,9/15/2018 22:19,outgoing
672,293-776-2788,206-578-3516,9/28/2018 4:21,9/28/2018 4:51,outgoing
673,140-766-7286,325-139-4088,11/16/2017 6:08,11/16/2017 6:08,missed call
674,930-883-1524,263-435-6327,3/16/2019 19:52,3/16/2019 19:52,missed call
675,263-435-6327,293-776-2788,4/14/2017 21:07,4/14/2017 21:16,outgoing
676,325-139-4088,767-924-6502,11/1/2017 5:40,11/1/2017 5:40,missed call
677,293-776-2788,982-776-6449,11/24/2018 10:42,11/24/2018 11:38,outgoing
678,140-766-7286,340-659-7071,2/22/2017 4:24,2/22/2017 4:48,outgoing
679,796-387-5648,930-883-1524,6/7/2018 5:33,6/7/2018 5:33,missed call
680,325-139-4088,293-776-2788,5/25/2019 5:31,5/25/2019 6:28,incoming
681,796-387-5648,340-659-7071,1/5/2019 6:50,1/5/2019 6:50,missed call
682,982-776-6449,340-659-7071,3/30/2018 23:57,3/31/2018 0:15,outgoing
683,796-387-5648,206-578-3516,2/26/2019 10:29,2/26/2019 10:29,missed call
684,206-578-3516,325-139-4088,1/6/2017 13:11,1/6/2017 13:11,missed call
685,796-387-5648,340-659-7071,7/22/2017 15:02,7/22/2017 15:03,outgoing
686,796-387-5648,982-776-6449,5/19/2018 13:36,5/19/2018 14:09,incoming
687,293-776-2788,325-139-4088,5/4/2018 19:08,5/4/2018 19:55,incoming
688,796-387-5648,930-883-1524,4/13/2019 5:57,4/13/2019 6:54,incoming
689,206-578-3516,930-883-1524,6/9/2018 13:10,6/9/2018 13:31,incoming
690,263-435-6327,340-659-7071,5/10/2018 8:37,5/10/2018 8:37,missed call
691,325-139-4088,982-776-6449,1/31/2017 10:11,1/31/2017 10:58,incoming
692,340-659-7071,293-776-2788,8/29/2018 7:28,8/29/2018 8:07,incoming
693,263-435-6327,930-883-1524,6/12/2017 23:13,6/12/2017 23:34,outgoing
694,293-776-2788,340-659-7071,11/16/2018 16:06,11/16/2018 16:50,incoming
695,767-924-6502,263-435-6327,4/12/2018 10:48,4/12/2018 10:48,missed call
696,930-883-1524,206-578-3516,1/24/2018 17:32,1/24/2018 18:27,incoming
697,325-139-4088,796-387-5648,5/21/2017 4:19,5/21/2017 5:18,incoming
698,325-139-4088,796-387-5648,11/4/2017 0:36,11/4/2017 1:15,incoming
699,325-139-4088,982-776-6449,11/23/2017 22:54,11/23/2017 22:54,missed call
700,340-659-7071,140-766-7286,4/6/2018 2:10,4/6/2018 3:07,outgoing
701,206-578-3516,140-766-7286,11/10/2018 12:07,11/10/2018 12:42,incoming
702,263-435-6327,140-766-7286,8/15/2018 12:38,8/15/2018 12:38,missed call
703,206-578-3516,293-776-2788,7/10/2018 0:02,7/10/2018 0:11,incoming
704,982-776-6449,206-578-3516,9/9/2017 9:03,9/9/2017 9:46,incoming
705,340-659-7071,140-766-7286,10/6/2017 12:52,10/6/2017 12:52,missed call
706,206-578-3516,325-139-4088,6/22/2017 13:39,6/22/2017 13:39,missed call
707,796-387-5648,263-435-6327,12/25/2018 20:00,12/25/2018 20:00,missed call
708,930-883-1524,206-578-3516,5/3/2019 1:54,5/3/2019 2:22,incoming
709,325-139-4088,930-883-1524,12/8/2017 14:57,12/8/2017 15:38,incoming
710,263-435-6327,796-387-5648,4/19/2019 23:54,4/20/2019 0:00,outgoing
711,206-578-3516,293-776-2788,8/28/2018 22:45,8/28/2018 22:45,missed call
712,982-776-6449,140-766-7286,6/10/2018 5:02,6/10/2018 5:16,outgoing
713,206-578-3516,263-435-6327,10/7/2018 20:14,10/7/2018 21:09,incoming
714,930-883-1524,767-924-6502,5/4/2017 16:09,5/4/2017 17:05,outgoing
715,796-387-5648,206-578-3516,7/2/2017 7:44,7/2/2017 7:54,incoming
716,796-387-5648,930-883-1524,8/13/2018 11:55,8/13/2018 12:40,incoming
717,982-776-6449,206-578-3516,10/9/2018 20:05,10/9/2018 20:05,missed call
718,930-883-1524,293-776-2788,3/19/2017 14:54,3/19/2017 14:54,missed call
719,140-766-7286,982-776-6449,1/22/2018 10:38,1/22/2018 10:38,missed call
720,796-387-5648,767-924-6502,1/30/2017 13:31,1/30/2017 13:31,missed call
721,930-883-1524,263-435-6327,2/14/2019 22:57,2/14/2019 22:57,missed call
722,325-139-4088,206-578-3516,6/11/2017 7:37,6/11/2017 7:37,missed call
723,325-139-4088,767-924-6502,1/22/2017 19:31,1/22/2017 19:31,missed call
724,930-883-1524,796-387-5648,1/28/2017 18:02,1/28/2017 18:13,incoming
725,982-776-6449,263-435-6327,9/4/2017 6:19,9/4/2017 6:19,missed call
726,340-659-7071,982-776-6449,1/28/2019 21:19,1/28/2019 21:26,outgoing
727,340-659-7071,140-766-7286,4/4/2017 12:17,4/4/2017 12:17,missed call
728,340-659-7071,140-766-7286,3/13/2017 3:45,3/13/2017 3:56,outgoing
729,601-731-1319,383-846-9276,9/28/2018 13:45,9/28/2018 14:17,outgoing
730,383-846-9276,405-551-9628,1/14/2019 7:25,1/14/2019 7:30,outgoing
731,316-509-6010,584-730-4332,5/28/2019 22:37,5/28/2019 23:23,outgoing
732,383-846-9276,601-731-1319,3/8/2018 14:45,3/8/2018 15:40,incoming
733,213-258-9812,601-731-1319,8/29/2018 16:53,8/29/2018 17:41,incoming
734,187-944-3133,213-258-9812,11/4/2017 22:02,11/4/2017 22:02,missed call
735,601-731-1319,316-509-6010,12/25/2017 2:59,12/25/2017 3:03,incoming
736,383-846-9276,218-336-5006,8/14/2017 10:57,8/14/2017 11:57,outgoing
737,218-336-5006,601-731-1319,6/11/2018 23:21,6/11/2018 23:34,outgoing
738,895-124-5982,213-258-9812,4/14/2018 11:25,4/14/2018 11:25,missed call
739,383-846-9276,218-336-5006,11/14/2018 3:58,11/14/2018 4:41,incoming
740,316-509-6010,187-944-3133,6/15/2017 0:12,6/15/2017 0:43,incoming
741,213-258-9812,895-124-5982,5/27/2017 17:04,5/27/2017 17:33,outgoing
742,218-336-5006,405-551-9628,8/18/2017 13:09,8/18/2017 13:12,incoming
743,187-944-3133,316-509-6010,4/3/2018 17:03,4/3/2018 17:58,incoming
744,218-336-5006,187-944-3133,5/24/2019 11:12,5/24/2019 11:14,incoming
745,895-124-5982,601-731-1319,1/29/2017 3:41,1/29/2017 4:16,outgoing
746,601-731-1319,218-336-5006,7/9/2017 15:53,7/9/2017 16:14,incoming
747,957-333-2796,895-124-5982,9/17/2018 22:04,9/17/2018 22:04,missed call
748,405-551-9628,187-944-3133,12/4/2017 21:52,12/4/2017 21:52,missed call
749,383-846-9276,601-731-1319,8/30/2017 20:00,8/30/2017 20:22,outgoing
750,383-846-9276,405-551-9628,8/11/2017 14:21,8/11/2017 14:34,incoming
751,218-336-5006,213-258-9812,2/22/2019 11:09,2/22/2019 11:32,incoming
752,405-551-9628,218-336-5006,5/1/2017 7:47,5/1/2017 8:29,outgoing
753,218-336-5006,584-730-4332,2/13/2019 9:01,2/13/2019 9:01,missed call
754,601-731-1319,187-944-3133,11/19/2018 0:50,11/19/2018 1:33,incoming
755,218-336-5006,601-731-1319,12/17/2017 4:50,12/17/2017 5:18,outgoing
756,895-124-5982,316-509-6010,6/22/2018 5:34,6/22/2018 5:45,incoming
757,957-333-2796,895-124-5982,7/26/2018 2:23,7/26/2018 2:25,outgoing
758,601-731-1319,405-551-9628,12/13/2017 19:55,12/13/2017 20:47,incoming
759,584-730-4332,601-731-1319,5/30/2018 17:03,5/30/2018 17:43,incoming
760,895-124-5982,584-730-4332,1/10/2019 11:37,1/10/2019 11:47,incoming
761,405-551-9628,895-124-5982,4/24/2018 11:20,4/24/2018 11:37,outgoing
762,895-124-5982,218-336-5006,1/3/2018 9:45,1/3/2018 9:45,missed call
763,187-944-3133,957-333-2796,5/9/2017 20:18,5/9/2017 21:09,incoming
764,957-333-2796,601-731-1319,4/13/2018 3:52,4/13/2018 3:52,missed call
765,601-731-1319,213-258-9812,5/5/2019 12:42,5/5/2019 13:28,incoming
766,405-551-9628,957-333-2796,11/5/2017 2:17,11/5/2017 2:39,outgoing
767,218-336-5006,584-730-4332,9/22/2018 3:51,9/22/2018 3:55,incoming
768,316-509-6010,218-336-5006,6/21/2017 0:57,6/21/2017 1:21,incoming
769,213-258-9812,584-730-4332,3/22/2017 22:51,3/22/2017 23:04,outgoing
770,316-509-6010,383-846-9276,8/20/2018 3:57,8/20/2018 3:57,missed call
771,601-731-1319,218-336-5006,3/22/2019 8:04,3/22/2019 8:04,missed call
772,405-551-9628,187-944-3133,4/23/2019 9:26,4/23/2019 9:41,outgoing
773,316-509-6010,218-336-5006,6/22/2018 16:22,6/22/2018 17:09,outgoing
774,383-846-9276,895-124-5982,4/11/2018 5:49,4/11/2018 6:47,outgoing
775,405-551-9628,218-336-5006,9/28/2017 22:55,9/28/2017 23:39,outgoing
776,218-336-5006,895-124-5982,1/8/2019 14:56,1/8/2019 15:33,incoming
777,218-336-5006,405-551-9628,5/2/2017 3:45,5/2/2017 3:45,missed call
778,405-551-9628,187-944-3133,3/24/2017 6:15,3/24/2017 6:42,outgoing
779,601-731-1319,187-944-3133,10/2/2017 13:09,10/2/2017 14:01,outgoing
780,213-258-9812,383-846-9276,3/1/2019 4:10,3/1/2019 4:32,incoming
781,213-258-9812,957-333-2796,1/6/2019 14:21,1/6/2019 14:56,outgoing
782,316-509-6010,584-730-4332,3/21/2019 9:25,3/21/2019 9:25,missed call
783,213-258-9812,383-846-9276,12/21/2017 23:38,12/22/2017 0:32,incoming
784,405-551-9628,187-944-3133,3/7/2019 22:26,3/7/2019 22:26,missed call
785,218-336-5006,316-509-6010,6/21/2018 17:36,6/21/2018 18:16,incoming
786,383-846-9276,218-336-5006,1/24/2019 7:14,1/24/2019 7:16,incoming
787,316-509-6010,213-258-9812,6/17/2018 14:59,6/17/2018 15:37,outgoing
788,316-509-6010,957-333-2796,1/14/2019 11:46,1/14/2019 11:47,incoming
789,383-846-9276,316-509-6010,11/25/2018 16:18,11/25/2018 16:18,missed call
790,584-730-4332,895-124-5982,12/23/2017 18:50,12/23/2017 19:46,outgoing
791,316-509-6010,213-258-9812,3/30/2019 13:40,3/30/2019 14:30,incoming
792,213-258-9812,584-730-4332,6/14/2017 5:05,6/14/2017 5:20,incoming
793,895-124-5982,405-551-9628,2/28/2018 4:46,2/28/2018 5:31,incoming
794,405-551-9628,601-731-1319,2/15/2017 13:21,2/15/2017 13:21,missed call
795,405-551-9628,895-124-5982,12/21/2018 6:52,12/21/2018 7:02,outgoing
796,405-551-9628,218-336-5006,8/12/2017 16:59,8/12/2017 17:09,incoming
797,957-333-2796,213-258-9812,12/1/2017 21:44,12/1/2017 22:07,outgoing
798,383-846-9276,213-258-9812,8/9/2017 7:57,8/9/2017 7:58,outgoing
799,405-551-9628,316-509-6010,2/22/2018 20:41,2/22/2018 21:27,incoming
800,383-846-9276,957-333-2796,2/27/2019 6:16,2/27/2019 6:21,incoming
801,213-258-9812,601-731-1319,2/19/2019 14:10,2/19/2019 14:11,outgoing
802,895-124-5982,316-509-6010,3/1/2017 2:01,3/1/2017 2:08,incoming
803,316-509-6010,213-258-9812,4/29/2018 18:15,4/29/2018 18:15,missed call
804,218-336-5006,383-846-9276,5/20/2018 19:48,5/20/2018 20:29,incoming
805,405-551-9628,584-730-4332,2/5/2017 20:43,2/5/2017 21:15,outgoing
806,895-124-5982,957-333-2796,10/29/2018 12:03,10/29/2018 12:57,outgoing
807,218-336-5006,601-731-1319,2/23/2017 18:28,2/23/2017 18:28,missed call
808,383-846-9276,957-333-2796,4/24/2018 2:11,4/24/2018 2:59,outgoing
809,405-551-9628,957-333-2796,8/30/2018 5:52,8/30/2018 6:22,incoming
810,405-551-9628,584-730-4332,8/3/2018 17:14,8/3/2018 18:10,incoming
811,187-944-3133,957-333-2796,10/29/2018 6:02,10/29/2018 6:02,missed call
812,316-509-6010,601-731-1319,7/9/2017 7:06,7/9/2017 7:06,missed call
813,584-730-4332,218-336-5006,8/25/2017 16:35,8/25/2017 16:35,missed call
814,383-846-9276,584-730-4332,6/22/2018 5:42,6/22/2018 5:45,outgoing
815,957-333-2796,405-551-9628,6/4/2018 16:01,6/4/2018 16:27,incoming
816,601-731-1319,895-124-5982,10/7/2018 12:40,10/7/2018 12:40,missed call
817,970-993-8026,774-657-9292,8/18/2017 9:05,8/18/2017 9:40,incoming
818,536-239-6814,774-657-9292,9/9/2018 10:07,9/9/2018 10:46,outgoing
819,970-993-8026,428-350-2427,2/2/2019 23:02,2/2/2019 23:09,incoming
820,970-993-8026,331-834-0866,2/15/2019 6:30,2/15/2019 7:05,incoming
821,774-657-9292,428-350-2427,7/28/2018 15:34,7/28/2018 15:34,missed call
822,807-100-9376,970-993-8026,1/15/2019 6:05,1/15/2019 6:55,incoming
823,428-350-2427,599-973-4430,5/10/2019 12:55,5/10/2019 13:45,incoming
824,807-100-9376,599-973-4430,4/11/2018 21:34,4/11/2018 22:05,incoming
825,536-239-6814,859-101-3047,5/4/2018 9:58,5/4/2018 10:35,outgoing
826,774-657-9292,331-834-0866,2/6/2017 2:36,2/6/2017 2:52,outgoing
827,536-239-6814,807-100-9376,2/28/2017 19:22,2/28/2017 20:10,incoming
828,970-993-8026,266-211-4593,2/20/2018 17:41,2/20/2018 18:10,outgoing
829,331-834-0866,599-973-4430,9/2/2018 0:43,9/2/2018 0:52,incoming
830,331-834-0866,859-101-3047,2/27/2018 7:20,2/27/2018 7:58,outgoing
831,859-101-3047,774-657-9292,10/18/2017 11:58,10/18/2017 12:38,outgoing
832,774-657-9292,807-100-9376,3/17/2018 9:42,3/17/2018 9:42,missed call
833,428-350-2427,859-101-3047,4/24/2018 15:29,4/24/2018 16:12,incoming
834,774-657-9292,536-239-6814,4/4/2017 11:56,4/4/2017 12:15,incoming
835,599-973-4430,428-350-2427,5/1/2019 10:07,5/1/2019 10:15,outgoing
836,753-841-4764,774-657-9292,8/1/2018 6:42,8/1/2018 7:02,incoming
837,536-239-6814,599-973-4430,2/8/2019 20:11,2/8/2019 20:20,outgoing
838,859-101-3047,970-993-8026,2/21/2019 12:01,2/21/2019 12:01,missed call
839,266-211-4593,970-993-8026,12/23/2017 9:26,12/23/2017 9:26,missed call
840,859-101-3047,266-211-4593,3/19/2019 4:10,3/19/2019 4:10,missed call
841,536-239-6814,970-993-8026,7/3/2018 12:08,7/3/2018 12:10,outgoing
842,331-834-0866,599-973-4430,2/12/2017 7:05,2/12/2017 7:23,outgoing
843,428-350-2427,807-100-9376,1/9/2019 19:37,1/9/2019 19:37,missed call
844,428-350-2427,774-657-9292,5/11/2019 16:33,5/11/2019 16:33,missed call
845,428-350-2427,807-100-9376,1/10/2019 12:39,1/10/2019 12:52,outgoing
846,331-834-0866,428-350-2427,7/19/2017 4:57,7/19/2017 4:57,missed call
847,331-834-0866,266-211-4593,4/8/2018 7:36,4/8/2018 7:36,missed call
848,970-993-8026,807-100-9376,11/19/2017 9:20,11/19/2017 9:28,incoming
849,774-657-9292,807-100-9376,2/6/2018 13:33,2/6/2018 13:33,missed call
850,753-841-4764,807-100-9376,4/28/2019 0:27,4/28/2019 0:27,missed call
851,599-973-4430,753-841-4764,9/5/2017 23:49,9/6/2017 0:29,outgoing
852,774-657-9292,807-100-9376,7/14/2017 10:41,7/14/2017 10:54,outgoing
853,266-211-4593,599-973-4430,8/16/2018 23:49,8/16/2018 23:49,missed call
854,970-993-8026,753-841-4764,2/15/2019 5:15,2/15/2019 5:47,incoming
855,536-239-6814,753-841-4764,5/8/2017 13:20,5/8/2017 14:07,incoming
856,970-993-8026,859-101-3047,5/31/2018 22:12,5/31/2018 22:48,incoming
857,807-100-9376,331-834-0866,6/17/2018 5:01,6/17/2018 5:57,incoming
858,536-239-6814,599-973-4430,7/11/2018 11:45,7/11/2018 12:07,incoming
859,599-973-4430,266-211-4593,7/27/2018 23:25,7/27/2018 23:41,outgoing
860,599-973-4430,428-350-2427,8/19/2017 20:03,8/19/2017 20:20,incoming
861,266-211-4593,859-101-3047,4/20/2019 0:48,4/20/2019 0:48,missed call
862,807-100-9376,331-834-0866,1/19/2017 4:16,1/19/2017 5:02,incoming
863,807-100-9376,266-211-4593,10/15/2018 16:30,10/15/2018 16:42,outgoing
864,859-101-3047,331-834-0866,10/17/2018 22:33,10/17/2018 22:51,incoming
865,859-101-3047,331-834-0866,3/23/2017 1:10,3/23/2017 1:10,missed call
866,859-101-3047,753-841-4764,1/25/2018 8:57,1/25/2018 9:52,incoming
867,753-841-4764,536-239-6814,3/23/2018 18:56,3/23/2018 19:47,outgoing
868,536-239-6814,774-657-9292,4/7/2018 20:40,4/7/2018 20:40,missed call
869,536-239-6814,266-211-4593,2/3/2018 20:45,2/3/2018 20:45,missed call
870,331-834-0866,599-973-4430,3/15/2019 16:22,3/15/2019 16:22,missed call
871,331-834-0866,599-973-4430,3/2/2019 4:23,3/2/2019 4:23,missed call
872,753-841-4764,774-657-9292,6/6/2018 1:37,6/6/2018 1:44,incoming
873,807-100-9376,266-211-4593,5/12/2017 12:59,5/12/2017 12:59,missed call
874,266-211-4593,536-239-6814,11/13/2017 0:22,11/13/2017 0:22,missed call
875,859-101-3047,807-100-9376,6/29/2018 4:18,6/29/2018 4:27,incoming
876,266-211-4593,428-350-2427,5/13/2017 18:43,5/13/2017 19:04,outgoing
877,599-973-4430,774-657-9292,6/13/2018 9:15,6/13/2018 9:15,missed call
878,266-211-4593,807-100-9376,9/23/2017 11:18,9/23/2017 11:42,outgoing
879,970-993-8026,807-100-9376,6/3/2018 22:40,6/3/2018 22:49,incoming
880,859-101-3047,599-973-4430,4/21/2019 1:33,4/21/2019 1:33,missed call
881,599-973-4430,774-657-9292,12/30/2017 5:47,12/30/2017 6:09,outgoing
882,331-834-0866,428-350-2427,12/23/2018 17:59,12/23/2018 18:41,outgoing
883,859-101-3047,970-993-8026,12/30/2018 7:27,12/30/2018 7:27,missed call
884,807-100-9376,753-841-4764,2/24/2018 14:34,2/24/2018 14:34,missed call
885,331-834-0866,774-657-9292,2/24/2018 22:49,2/24/2018 23:12,incoming
886,266-211-4593,599-973-4430,6/19/2018 19:35,6/19/2018 20:08,outgoing
887,753-841-4764,599-973-4430,10/12/2018 6:20,10/12/2018 6:20,missed call
888,266-211-4593,428-350-2427,2/26/2018 10:35,2/26/2018 10:46,outgoing
889,774-657-9292,331-834-0866,6/3/2018 18:11,6/3/2018 19:05,incoming
890,266-211-4593,599-973-4430,1/8/2018 12:40,1/8/2018 12:40,incoming
891,753-841-4764,331-834-0866,12/31/2017 1:42,12/31/2017 1:46,outgoing
892,970-993-8026,774-657-9292,7/22/2017 15:31,7/22/2017 16:31,incoming
893,331-834-0866,266-211-4593,6/22/2017 1:27,6/22/2017 1:27,missed call
894,599-973-4430,536-239-6814,2/26/2018 23:48,2/27/2018 0:16,outgoing
895,536-239-6814,331-834-0866,5/21/2019 21:50,5/21/2019 21:50,missed call
896,970-993-8026,266-211-4593,4/26/2017 15:37,4/26/2017 15:59,outgoing
897,753-841-4764,599-973-4430,3/12/2019 16:42,3/12/2019 16:42,missed call
898,807-100-9376,536-239-6814,11/10/2017 6:10,11/10/2017 6:11,outgoing
899,859-101-3047,774-657-9292,7/5/2017 11:51,7/5/2017 11:54,incoming
900,428-350-2427,859-101-3047,1/2/2018 18:34,1/2/2018 19:20,incoming
901,536-239-6814,970-993-8026,6/2/2018 4:59,6/2/2018 5:09,outgoing
902,774-657-9292,753-841-4764,1/5/2019 21:20,1/5/2019 22:10,outgoing
903,807-100-9376,536-239-6814,11/3/2018 23:17,11/3/2018 23:17,missed call
904,970-993-8026,599-973-4430,1/13/2019 22:18,1/13/2019 22:52,incoming
905,599-973-4430,536-239-6814,4/6/2017 19:14,4/6/2017 20:11,incoming
