id,first_name,last_name,gender,birthdate,zipcode,city,state,active,region,connection_type,average_call_length,age,app,MB used,personas
10421,Noel,Bunworth,1,1/5/1977,45254,Cincinnati,Ohio,1,1,0,17.5,42,13,521.12,David
10421,Noel,Bunworth,1,1/5/1977,45254,Cincinnati,Ohio,1,1,0,17.5,42,14,253.03,Jason
10421,Noel,Bunworth,1,1/5/1977,45254,Cincinnati,Ohio,1,1,0,17.5,42,5,831.27,Matt
10421,Noel,Bunworth,1,1/5/1977,45254,Cincinnati,Ohio,1,1,0,17.5,42,12,332.21,Andrew
10422,Willi,Sidry,1,11/28/1998,10633,White Plains,New York,1,0,1,43.12,20,12,474.2629288,Andrew
10423,Ursala,Kloster,0,5/20/1955,85005,Phoenix,Arizona,1,6,1,1.11,64,7,212.69,Jessica
10423,Ursala,Kloster,0,5/20/1955,85005,Phoenix,Arizona,1,6,1,1.11,64,14,526.79,Gina
10423,Ursala,Kloster,0,5/20/1955,85005,Phoenix,Arizona,1,6,1,1.11,64,13,678.59,Gina
10423,Ursala,Kloster,0,5/20/1955,85005,Phoenix,Arizona,1,6,1,1.11,64,3,91.43,Jessica
10424,Howard,Hulkes,1,6/30/1982,93591,Palmdale,California,1,3,0,3.38,37,15,466.47,Andrew
10424,Howard,Hulkes,1,6/30/1982,93591,Palmdale,California,1,3,0,3.38,37,17,763.49,Matt
10424,Howard,Hulkes,1,6/30/1982,93591,Palmdale,California,1,3,0,3.38,37,8,192.94,Jason
10424,Howard,Hulkes,1,6/30/1982,93591,Palmdale,California,1,3,0,3.38,37,5,256.41,Jason
10425,Antone,Heinssen,1,5/21/1979,32813,Orlando,Florida,1,5,1,37.99,40,3,642.57,David
10425,Antone,Heinssen,1,5/21/1979,32813,Orlando,Florida,1,5,1,37.99,40,9,66.2,Jason
10425,Antone,Heinssen,1,5/21/1979,32813,Orlando,Florida,1,5,1,37.99,40,1,668.73,David
10426,Auria,Brightman,0,9/23/1955,65218,Columbia,Missouri,0,1,0,21.42,63,6,758.15,Tiffany
10426,Auria,Brightman,0,9/23/1955,65218,Columbia,Missouri,0,1,0,21.42,63,1,219.23,Jessica
10427,Cecily,Keneford,0,5/3/1954,73104,Oklahoma City,Oklahoma,0,6,1,5.67,65,10,316.59,Erica
10427,Cecily,Keneford,0,5/3/1954,73104,Oklahoma City,Oklahoma,0,6,1,5.67,65,12,507.65,Gina
10427,Cecily,Keneford,0,5/3/1954,73104,Oklahoma City,Oklahoma,0,6,1,5.67,65,2,258.12,Jessica
10427,Cecily,Keneford,0,5/3/1954,73104,Oklahoma City,Oklahoma,0,6,1,5.67,65,8,125.68,Jessica
10427,Cecily,Keneford,0,5/3/1954,73104,Oklahoma City,Oklahoma,0,6,1,5.67,65,17,579.89,Gina
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,18,550.12,Gina
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,16,687.2,Gina
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,2,595.06,Gina
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,13,130.68,Jessica
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,5,850.16,Tiffany
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,1,846.3,Tiffany
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,3,301.67,Erica
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,8,295.46,Erica
10428,Karilynn,Swaine,0,12/15/1993,40581,Lexington,Kentucky,1,5,0,40.45,25,11,290.29,Erica
10429,Sim,Twallin,1,8/14/1970,34611,Spring Hill,Florida,0,5,0,13.73,48,10,419.33,Andrew
10429,Sim,Twallin,1,8/14/1970,34611,Spring Hill,Florida,0,5,0,13.73,48,6,546.6,David
10429,Sim,Twallin,1,8/14/1970,34611,Spring Hill,Florida,0,5,0,13.73,48,15,475.22,Andrew
10430,Dehlia,Barnewell,0,12/26/1994,99512,Bakersfield,California,1,3,1,34.8,24,4,840.69,Tiffany
10430,Dehlia,Barnewell,0,12/26/1994,99512,Bakersfield,California,1,3,1,34.8,24,1,596.43,Gina
10430,Dehlia,Barnewell,0,12/26/1994,99512,Bakersfield,California,1,3,1,34.8,24,3,502.24,Gina
10431,Phaidra,Cowp,0,4/26/1954,78255,San Antonio,Texas,1,6,0,2.83,65,3,574.8,Gina
10431,Phaidra,Cowp,0,4/26/1954,78255,San Antonio,Texas,1,6,0,2.83,65,18,419.58,Erica
10431,Phaidra,Cowp,0,4/26/1954,78255,San Antonio,Texas,1,6,0,2.83,65,2,356.16,Erica
10432,Miran,Claypole,0,10/4/1992,33129,Miami,Florida,1,5,0,41.43,26,12,675.32,Gina
10432,Miran,Claypole,0,10/4/1992,33129,Miami,Florida,1,5,0,41.43,26,17,242.36,Jessica
10432,Miran,Claypole,0,10/4/1992,33129,Miami,Florida,1,5,0,41.43,26,9,140.04,Jessica
10432,Miran,Claypole,0,10/4/1992,33129,Miami,Florida,1,5,0,41.43,26,8,281.88,Erica
10433,Keane,Stenyng,1,1/18/1979,38109,Memphis,Tennessee,1,5,0,29.79,40,15,61.29,Jason
10433,Keane,Stenyng,1,1/18/1979,38109,Memphis,Tennessee,1,5,0,29.79,40,0,586.94,David
10433,Keane,Stenyng,1,1/18/1979,38109,Memphis,Tennessee,1,5,0,29.79,40,12,286.87,Andrew
10433,Keane,Stenyng,1,1/18/1979,38109,Memphis,Tennessee,1,5,0,29.79,40,7,460.85,Andrew
10433,Keane,Stenyng,1,1/18/1979,38109,Memphis,Tennessee,1,5,0,29.79,40,11,458.41,Andrew
10434,Simmonds,Capelin,1,10/1/1987,46825,Fort Wayne,Indiana,1,1,1,8.49,31,4,464.13,Andrew
10434,Simmonds,Capelin,1,10/1/1987,46825,Fort Wayne,Indiana,1,1,1,8.49,31,1,451.45,Andrew
10434,Simmonds,Capelin,1,10/1/1987,46825,Fort Wayne,Indiana,1,1,1,8.49,31,7,298.24,Andrew
10434,Simmonds,Capelin,1,10/1/1987,46825,Fort Wayne,Indiana,1,1,1,8.49,31,18,767.03,Matt
10434,Simmonds,Capelin,1,10/1/1987,46825,Fort Wayne,Indiana,1,1,1,8.49,31,8,554.75,David
10434,Simmonds,Capelin,1,10/1/1987,46825,Fort Wayne,Indiana,1,1,1,8.49,31,6,324.87,Andrew
10435,Reinhard,Witchell,1,10/7/1980,15220,Pittsburgh,Pennsylvania,0,0,1,41.13,38,10,736.24,Matt
10435,Reinhard,Witchell,1,10/7/1980,15220,Pittsburgh,Pennsylvania,0,0,1,41.13,38,3,881.79,Matt
10435,Reinhard,Witchell,1,10/7/1980,15220,Pittsburgh,Pennsylvania,0,0,1,41.13,38,9,460.33,Andrew
10435,Reinhard,Witchell,1,10/7/1980,15220,Pittsburgh,Pennsylvania,0,0,1,41.13,38,7,874.07,Matt
10435,Reinhard,Witchell,1,10/7/1980,15220,Pittsburgh,Pennsylvania,0,0,1,41.13,38,2,655.03,David
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,5,878.1,Matt
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,14,712.33,Matt
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,8,716.63,Matt
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,3,512.04,David
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,16,621.01,David
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,1,416.39,Andrew
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,2,320.05,Andrew
10436,Irwinn,Ezzell,1,6/17/1974,34981,Fort Pierce,Florida,1,5,0,45.46,45,15,187.7,Jason
10437,Michele,Scouler,0,12/8/1973,8603,Trenton,New Jersey,1,0,0,21.59,45,18,710.12,Tiffany
10437,Michele,Scouler,0,12/8/1973,8603,Trenton,New Jersey,1,0,0,21.59,45,0,395.89,Erica
10438,Ray,Ghost,1,8/15/1955,49505,Grand Rapids,Michigan,1,1,1,35.17,63,13,837.73,Matt
10438,Ray,Ghost,1,8/15/1955,49505,Grand Rapids,Michigan,1,1,1,35.17,63,9,82.89,Jason
10438,Ray,Ghost,1,8/15/1955,49505,Grand Rapids,Michigan,1,1,1,35.17,63,18,861.11,Matt
10438,Ray,Ghost,1,8/15/1955,49505,Grand Rapids,Michigan,1,1,1,35.17,63,6,159.58,Jason
10439,Ranice,Rose,0,5/16/1989,79764,Odessa,Texas,1,6,1,36.02,30,2,177.65,Jessica
10439,Ranice,Rose,0,5/16/1989,79764,Odessa,Texas,1,6,1,36.02,30,17,475.02,Erica
10439,Ranice,Rose,0,5/16/1989,79764,Odessa,Texas,1,6,1,36.02,30,5,593.09,Gina
10439,Ranice,Rose,0,5/16/1989,79764,Odessa,Texas,1,6,1,36.02,30,15,361.11,Erica
10440,Fabien,Leopold,1,4/3/1965,75353,Dallas,Texas,0,6,1,58.83,54,5,350.78,Andrew
10440,Fabien,Leopold,1,4/3/1965,75353,Dallas,Texas,0,6,1,58.83,54,13,317.85,Andrew
10440,Fabien,Leopold,1,4/3/1965,75353,Dallas,Texas,0,6,1,58.83,54,15,181.94,Jason
10440,Fabien,Leopold,1,4/3/1965,75353,Dallas,Texas,0,6,1,58.83,54,11,351.29,Andrew
10440,Fabien,Leopold,1,4/3/1965,75353,Dallas,Texas,0,6,1,58.83,54,18,203.38,Jason
10441,Suellen,Wileman,0,4/30/1971,11854,Hicksville,New York,1,0,0,43.67,48,10,643.18,Gina
10441,Suellen,Wileman,0,4/30/1971,11854,Hicksville,New York,1,0,0,43.67,48,9,503.96,Gina
10441,Suellen,Wileman,0,4/30/1971,11854,Hicksville,New York,1,0,0,43.67,48,0,693.9,Tiffany
10441,Suellen,Wileman,0,4/30/1971,11854,Hicksville,New York,1,0,0,43.67,48,1,67.12,Jessica
10441,Suellen,Wileman,0,4/30/1971,11854,Hicksville,New York,1,0,0,43.67,48,13,384.1,Erica
10442,Cyndy,Boddice,0,11/6/1978,10459,Bronx,New York,0,0,1,21.64,40,7,403.27,Erica
10442,Cyndy,Boddice,0,11/6/1978,10459,Bronx,New York,0,0,1,21.64,40,1,822.65,Tiffany
10442,Cyndy,Boddice,0,11/6/1978,10459,Bronx,New York,0,0,1,21.64,40,11,703.97,Tiffany
10442,Cyndy,Boddice,0,11/6/1978,10459,Bronx,New York,0,0,1,21.64,40,3,457.82,Erica
10442,Cyndy,Boddice,0,11/6/1978,10459,Bronx,New York,0,0,1,21.64,40,18,542.19,Gina
10443,Cal,Tuff,0,12/31/1984,49018,Battle Creek,Michigan,1,1,0,35.02,34,10,278.53,Erica
10443,Cal,Tuff,0,12/31/1984,49018,Battle Creek,Michigan,1,1,0,35.02,34,11,312.88,Erica
10443,Cal,Tuff,0,12/31/1984,49018,Battle Creek,Michigan,1,1,0,35.02,34,12,735.12,Tiffany
10443,Cal,Tuff,0,12/31/1984,49018,Battle Creek,Michigan,1,1,0,35.02,34,18,319.69,Erica
10443,Cal,Tuff,0,12/31/1984,49018,Battle Creek,Michigan,1,1,0,35.02,34,2,255.78,Jessica
10444,Elicia,Outhwaite,0,4/21/1957,83727,Boise,Idaho,0,4,0,27.69,62,9,809.1,Tiffany
10444,Elicia,Outhwaite,0,4/21/1957,83727,Boise,Idaho,0,4,0,27.69,62,6,419.82,Erica
10444,Elicia,Outhwaite,0,4/21/1957,83727,Boise,Idaho,0,4,0,27.69,62,15,656.45,Gina
10444,Elicia,Outhwaite,0,4/21/1957,83727,Boise,Idaho,0,4,0,27.69,62,14,808.47,Tiffany
10445,Theadora,Goldingay,0,11/21/1994,31405,Savannah,Georgia,1,5,0,2.75,24,6,826.75,Tiffany
10445,Theadora,Goldingay,0,11/21/1994,31405,Savannah,Georgia,1,5,0,2.75,24,11,749.85,Tiffany
10445,Theadora,Goldingay,0,11/21/1994,31405,Savannah,Georgia,1,5,0,2.75,24,0,167.82,Jessica
10445,Theadora,Goldingay,0,11/21/1994,31405,Savannah,Georgia,1,5,0,2.75,24,7,399.89,Erica
10446,Debor,Ortes,0,8/15/1998,28247,Charlotte,North Carolina,1,5,1,48.05,20,6,455.59,Erica
10446,Debor,Ortes,0,8/15/1998,28247,Charlotte,North Carolina,1,5,1,48.05,20,15,544.91,Gina
10446,Debor,Ortes,0,8/15/1998,28247,Charlotte,North Carolina,1,5,1,48.05,20,1,770.23,Tiffany
10447,Wain,McCabe,1,10/25/1997,33320,Fort Lauderdale,Florida,1,5,1,40.32,21,13,189.35,Jason
10447,Wain,McCabe,1,10/25/1997,33320,Fort Lauderdale,Florida,1,5,1,40.32,21,9,469.82,Andrew
10447,Wain,McCabe,1,10/25/1997,33320,Fort Lauderdale,Florida,1,5,1,40.32,21,16,432.25,Andrew
10447,Wain,McCabe,1,10/25/1997,33320,Fort Lauderdale,Florida,1,5,1,40.32,21,11,122.43,Jason
10447,Wain,McCabe,1,10/25/1997,33320,Fort Lauderdale,Florida,1,5,1,40.32,21,4,664.7,David
10447,Wain,McCabe,1,10/25/1997,33320,Fort Lauderdale,Florida,1,5,1,40.32,21,18,496,David
10448,Joby,Cumbers,0,3/12/1998,36689,Mobile,Alabama,1,5,1,11.62,21,14,760.87,Tiffany
10448,Joby,Cumbers,0,3/12/1998,36689,Mobile,Alabama,1,5,1,11.62,21,18,110.45,Jessica
10448,Joby,Cumbers,0,3/12/1998,36689,Mobile,Alabama,1,5,1,11.62,21,16,366.65,Erica
10448,Joby,Cumbers,0,3/12/1998,36689,Mobile,Alabama,1,5,1,11.62,21,6,671.08,Gina
10448,Joby,Cumbers,0,3/12/1998,36689,Mobile,Alabama,1,5,1,11.62,21,15,141.57,Jessica
10449,Simon,Smallacombe,1,5/27/2004,89145,Las Vegas,Nevada,1,4,0,33.76,15,2,578.72,David
10449,Simon,Smallacombe,1,5/27/2004,89145,Las Vegas,Nevada,1,4,0,33.76,15,10,462.66,Andrew
10449,Simon,Smallacombe,1,5/27/2004,89145,Las Vegas,Nevada,1,4,0,33.76,15,13,795.67,Matt
10449,Simon,Smallacombe,1,5/27/2004,89145,Las Vegas,Nevada,1,4,0,33.76,15,12,883.42,Matt
10449,Simon,Smallacombe,1,5/27/2004,89145,Las Vegas,Nevada,1,4,0,33.76,15,9,426.26,Andrew
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,17,239.03,Jessica
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,0,446.81,Erica
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,14,529.79,Gina
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,10,252.52,Jessica
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,7,495.13,Gina
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,13,385.58,Erica
10450,Brandie,Trimbey,0,6/19/1978,12247,Albany,New York,1,0,0,17.95,41,8,405.18,Erica
10451,Carmen,Dionsetto,0,2/28/1979,2119,Boston,Massachusetts,0,2,1,16.44,40,12,851.8,Tiffany
10451,Carmen,Dionsetto,0,2/28/1979,2119,Boston,Massachusetts,0,2,1,16.44,40,0,163.83,Jessica
10451,Carmen,Dionsetto,0,2/28/1979,2119,Boston,Massachusetts,0,2,1,16.44,40,11,715.63,Tiffany
10451,Carmen,Dionsetto,0,2/28/1979,2119,Boston,Massachusetts,0,2,1,16.44,40,18,872.25,Tiffany
10451,Carmen,Dionsetto,0,2/28/1979,2119,Boston,Massachusetts,0,2,1,16.44,40,3,236.38,Jessica
10451,Carmen,Dionsetto,0,2/28/1979,2119,Boston,Massachusetts,0,2,1,16.44,40,17,851.17,Tiffany
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,14,781.4,Matt
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,17,778.75,Matt
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,8,217.78,Jason
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,11,301.93,Andrew
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,7,190.29,Jason
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,2,898.18,Matt
10452,Bobbie,Goskar,1,10/16/1972,79415,Lubbock,Texas,0,6,1,58.2,46,18,584.45,David
10453,Lisette,McGrann,0,11/15/1986,29615,Greenville,South Carolina,1,5,0,32.34,32,14,497.52,Gina
10454,Sidney,Binnie,1,1/28/1986,95118,San Jose,California,1,3,0,13.24,33,13,775.09,Matt
10454,Sidney,Binnie,1,1/28/1986,95118,San Jose,California,1,3,0,13.24,33,4,418.66,Andrew
10454,Sidney,Binnie,1,1/28/1986,95118,San Jose,California,1,3,0,13.24,33,12,632.1,David
10454,Sidney,Binnie,1,1/28/1986,95118,San Jose,California,1,3,0,13.24,33,3,593.03,David
10454,Sidney,Binnie,1,1/28/1986,95118,San Jose,California,1,3,0,13.24,33,11,98.92,Jason
10455,Austin,Davidofski,0,8/23/2003,30045,Lawrenceville,Georgia,1,5,0,59.45,15,11,774.96,Tiffany
10455,Austin,Davidofski,0,8/23/2003,30045,Lawrenceville,Georgia,1,5,0,59.45,15,12,111.59,Jessica
10455,Austin,Davidofski,0,8/23/2003,30045,Lawrenceville,Georgia,1,5,0,59.45,15,1,199.82,Jessica
10455,Austin,Davidofski,0,8/23/2003,30045,Lawrenceville,Georgia,1,5,0,59.45,15,16,575.44,Gina
10455,Austin,Davidofski,0,8/23/2003,30045,Lawrenceville,Georgia,1,5,0,59.45,15,17,206,Jessica
10456,Rickert,Sheringham,1,10/28/1983,33737,Saint Petersburg,Florida,1,5,0,54.81,35,15,452.1,Andrew
10456,Rickert,Sheringham,1,10/28/1983,33737,Saint Petersburg,Florida,1,5,0,54.81,35,12,390.52,Andrew
10456,Rickert,Sheringham,1,10/28/1983,33737,Saint Petersburg,Florida,1,5,0,54.81,35,3,418.04,Andrew
10456,Rickert,Sheringham,1,10/28/1983,33737,Saint Petersburg,Florida,1,5,0,54.81,35,17,635.81,David
10456,Rickert,Sheringham,1,10/28/1983,33737,Saint Petersburg,Florida,1,5,0,54.81,35,7,690.61,Matt
10456,Rickert,Sheringham,1,10/28/1983,33737,Saint Petersburg,Florida,1,5,0,54.81,35,9,531.33,David
10457,Merwyn,Golsthorp,1,8/29/1965,11220,Brooklyn,New York,1,0,1,24.52,53,2,694.66,Matt
10457,Merwyn,Golsthorp,1,8/29/1965,11220,Brooklyn,New York,1,0,1,24.52,53,10,383.46,Andrew
10457,Merwyn,Golsthorp,1,8/29/1965,11220,Brooklyn,New York,1,0,1,24.52,53,11,615.59,David
10457,Merwyn,Golsthorp,1,8/29/1965,11220,Brooklyn,New York,1,0,1,24.52,53,1,92.65,Jason
10457,Merwyn,Golsthorp,1,8/29/1965,11220,Brooklyn,New York,1,0,1,24.52,53,16,467.31,Andrew
10457,Merwyn,Golsthorp,1,8/29/1965,11220,Brooklyn,New York,1,0,1,24.52,53,6,429.68,Andrew
10458,Mead,Casemore,1,4/13/1977,31119,Atlanta,Georgia,0,5,1,31.98,42,18,311.35,Andrew
10458,Mead,Casemore,1,4/13/1977,31119,Atlanta,Georgia,0,5,1,31.98,42,5,559.75,David
10458,Mead,Casemore,1,4/13/1977,31119,Atlanta,Georgia,0,5,1,31.98,42,9,188.23,Jason
10458,Mead,Casemore,1,4/13/1977,31119,Atlanta,Georgia,0,5,1,31.98,42,11,800.03,Matt
10458,Mead,Casemore,1,4/13/1977,31119,Atlanta,Georgia,0,5,1,31.98,42,14,376.55,Andrew
10458,Mead,Casemore,1,4/13/1977,31119,Atlanta,Georgia,0,5,1,31.98,42,8,772.12,Matt
10459,Rivkah,Gorst,0,3/8/2006,94245,Sacramento,California,1,3,1,55.68,13,4,436.1,Erica
10459,Rivkah,Gorst,0,3/8/2006,94245,Sacramento,California,1,3,1,55.68,13,17,598.03,Gina
10459,Rivkah,Gorst,0,3/8/2006,94245,Sacramento,California,1,3,1,55.68,13,3,413.02,Erica
10459,Rivkah,Gorst,0,3/8/2006,94245,Sacramento,California,1,3,1,55.68,13,10,891.91,Tiffany
10459,Rivkah,Gorst,0,3/8/2006,94245,Sacramento,California,1,3,1,55.68,13,7,842.2,Tiffany
10460,Vally,Ferrers,0,11/17/2000,85284,Tempe,Arizona,1,6,1,19.09,18,6,356.74,Erica
10460,Vally,Ferrers,0,11/17/2000,85284,Tempe,Arizona,1,6,1,19.09,18,8,365.98,Erica
10460,Vally,Ferrers,0,11/17/2000,85284,Tempe,Arizona,1,6,1,19.09,18,15,672.97,Gina
10460,Vally,Ferrers,0,11/17/2000,85284,Tempe,Arizona,1,6,1,19.09,18,2,197.95,Jessica
10460,Vally,Ferrers,0,11/17/2000,85284,Tempe,Arizona,1,6,1,19.09,18,9,315.55,Erica
10460,Vally,Ferrers,0,11/17/2000,85284,Tempe,Arizona,1,6,1,19.09,18,18,258.24,Jessica
10461,Kennith,Doerr,1,1/9/1979,45426,Dayton,Ohio,1,1,1,6.14,40,13,696.04,Matt
10461,Kennith,Doerr,1,1/9/1979,45426,Dayton,Ohio,1,1,1,6.14,40,14,237.5,Jason
10461,Kennith,Doerr,1,1/9/1979,45426,Dayton,Ohio,1,1,1,6.14,40,3,681.29,David
10461,Kennith,Doerr,1,1/9/1979,45426,Dayton,Ohio,1,1,1,6.14,40,8,472.35,Andrew
10462,Alvis,Kloska,1,8/17/1988,76210,Denton,Texas,0,6,0,3.61,30,8,474.2629288,Andrew
10463,Casar,Gorse,1,3/10/1998,98411,Tacoma,Washington,1,3,1,59.58,21,16,881.22,Matt
10463,Casar,Gorse,1,3/10/1998,98411,Tacoma,Washington,1,3,1,59.58,21,5,392.32,Andrew
10463,Casar,Gorse,1,3/10/1998,98411,Tacoma,Washington,1,3,1,59.58,21,0,624.14,David
10464,Phillie,Wakes,0,7/31/1971,40576,Lexington,Kentucky,1,5,0,29.71,48,12,759.82,Tiffany
10464,Phillie,Wakes,0,7/31/1971,40576,Lexington,Kentucky,1,5,0,29.71,48,10,354.16,Erica
10464,Phillie,Wakes,0,7/31/1971,40576,Lexington,Kentucky,1,5,0,29.71,48,18,275.14,Erica
10464,Phillie,Wakes,0,7/31/1971,40576,Lexington,Kentucky,1,5,0,29.71,48,4,814.24,Tiffany
10464,Phillie,Wakes,0,7/31/1971,40576,Lexington,Kentucky,1,5,0,29.71,48,7,239.47,Jessica
10464,Phillie,Wakes,0,7/31/1971,40576,Lexington,Kentucky,1,5,0,29.71,48,9,235.38,Jessica
10465,Felisha,Laurenz,0,12/14/1959,6152,Hartford,Connecticut,1,2,0,13.18,59,7,868.6,Tiffany
10465,Felisha,Laurenz,0,12/14/1959,6152,Hartford,Connecticut,1,2,0,13.18,59,4,412.52,Erica
10465,Felisha,Laurenz,0,12/14/1959,6152,Hartford,Connecticut,1,2,0,13.18,59,10,307.17,Erica
10465,Felisha,Laurenz,0,12/14/1959,6152,Hartford,Connecticut,1,2,0,13.18,59,9,153.41,Jessica
10466,Thomasa,Artharg,0,3/13/1973,68179,Omaha,Nebraska,1,1,0,44.47,46,15,399.87,Erica
10466,Thomasa,Artharg,0,3/13/1973,68179,Omaha,Nebraska,1,1,0,44.47,46,4,137.32,Jessica
10466,Thomasa,Artharg,0,3/13/1973,68179,Omaha,Nebraska,1,1,0,44.47,46,9,870.03,Tiffany
10466,Thomasa,Artharg,0,3/13/1973,68179,Omaha,Nebraska,1,1,0,44.47,46,18,470.65,Erica
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,17,518.59,Gina
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,14,580.71,Gina
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,8,565.66,Gina
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,5,218.69,Jessica
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,15,679.76,Gina
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,6,256.66,Jessica
10467,Sande,Bignell,0,12/10/2006,20022,Washington,District of Columbia,1,5,0,17.49,12,16,240.33,Jessica
10468,Evyn,Schaumann,1,8/20/1978,89105,Las Vegas,Nevada,1,4,0,12.72,40,2,316.13,Andrew
10468,Evyn,Schaumann,1,8/20/1978,89105,Las Vegas,Nevada,1,4,0,12.72,40,11,589.54,David
10468,Evyn,Schaumann,1,8/20/1978,89105,Las Vegas,Nevada,1,4,0,12.72,40,9,573.26,David
10469,Billye,Motton,0,8/20/1973,65110,Jefferson City,Missouri,1,1,1,40.48,45,13,506.25,Gina
10469,Billye,Motton,0,8/20/1973,65110,Jefferson City,Missouri,1,1,1,40.48,45,2,412.77,Erica
10469,Billye,Motton,0,8/20/1973,65110,Jefferson City,Missouri,1,1,1,40.48,45,7,106.44,Jessica
10469,Billye,Motton,0,8/20/1973,65110,Jefferson City,Missouri,1,1,1,40.48,45,6,356.45,Erica
10470,Ardis,Palleske,0,12/9/2006,95852,Sacramento,California,1,3,1,6.47,12,11,810.85,Tiffany
10470,Ardis,Palleske,0,12/9/2006,95852,Sacramento,California,1,3,1,6.47,12,4,285.53,Erica
10470,Ardis,Palleske,0,12/9/2006,95852,Sacramento,California,1,3,1,6.47,12,1,663.16,Gina
10470,Ardis,Palleske,0,12/9/2006,95852,Sacramento,California,1,3,1,6.47,12,5,498.25,Gina
10471,Kevina,Clabburn,0,2/10/1977,44191,Cleveland,Ohio,1,1,1,44.79,42,3,759.48,Tiffany
10471,Kevina,Clabburn,0,2/10/1977,44191,Cleveland,Ohio,1,1,1,44.79,42,2,313.97,Erica
10471,Kevina,Clabburn,0,2/10/1977,44191,Cleveland,Ohio,1,1,1,44.79,42,14,236.74,Jessica
10471,Kevina,Clabburn,0,2/10/1977,44191,Cleveland,Ohio,1,1,1,44.79,42,5,146.39,Jessica
10472,Myrwyn,Peddowe,1,6/4/1997,94405,San Mateo,California,1,3,1,57.19,22,7,679.75,David
10472,Myrwyn,Peddowe,1,6/4/1997,94405,San Mateo,California,1,3,1,57.19,22,15,304.94,Andrew
10472,Myrwyn,Peddowe,1,6/4/1997,94405,San Mateo,California,1,3,1,57.19,22,0,565.08,David
10472,Myrwyn,Peddowe,1,6/4/1997,94405,San Mateo,California,1,3,1,57.19,22,5,685.8,David
10473,Marlene,Hearle,0,11/1/1997,93150,Santa Barbara,California,1,3,1,1.85,21,9,643.44,Gina
10473,Marlene,Hearle,0,11/1/1997,93150,Santa Barbara,California,1,3,1,1.85,21,13,893.41,Tiffany
10473,Marlene,Hearle,0,11/1/1997,93150,Santa Barbara,California,1,3,1,1.85,21,12,691.87,Tiffany
10473,Marlene,Hearle,0,11/1/1997,93150,Santa Barbara,California,1,3,1,1.85,21,2,762.14,Tiffany
10473,Marlene,Hearle,0,11/1/1997,93150,Santa Barbara,California,1,3,1,1.85,21,16,757,Tiffany
